time,gFx,gFy,gFz,TgF
0.004,0.6109,0.682,0.441,1.016
0.005,0.5904,0.681,0.4451,1.005
0.005,0.5711,0.681,0.4436,0.993
0.006,0.556,0.6807,0.4327,0.98
0.006,0.543,0.6822,0.4146,0.965
0.006,0.5311,0.6876,0.3997,0.956
0.007,0.5152,0.6966,0.3877,0.949
0.017,0.4947,0.7127,0.3775,0.946
0.018,0.4703,0.7315,0.3689,0.945
0.018,0.4466,0.7476,0.3565,0.941
0.019,0.4261,0.7623,0.3428,0.938
0.019,0.4126,0.774,0.3299,0.937
0.02,0.4056,0.7791,0.3172,0.934
0.024,0.4053,0.7796,0.3108,0.932
0.025,0.4092,0.7784,0.3123,0.933
0.027,0.4139,0.7786,0.3203,0.938
0.034,0.4205,0.775,0.3316,0.942
0.034,0.4261,0.7708,0.3453,0.946
0.034,0.4266,0.7684,0.3631,0.951
0.038,0.429,0.7642,0.3682,0.951
0.039,0.4305,0.7589,0.3699,0.948
0.05,0.4288,0.7562,0.3748,0.947
0.051,0.4217,0.7562,0.3807,0.946
0.051,0.4156,0.7581,0.3875,0.947
0.052,0.4124,0.7572,0.3872,0.945
0.052,0.4146,0.7557,0.3853,0.944
0.054,0.4187,0.752,0.386,0.943
0.055,0.4278,0.7506,0.3833,0.945
0.058,0.4371,0.7498,0.386,0.95
0.061,0.4439,0.7513,0.3907,0.956
0.064,0.4507,0.7547,0.3938,0.963
0.065,0.4593,0.7545,0.3968,0.968
0.068,0.4712,0.755,0.3982,0.975
0.069,0.4815,0.7586,0.3995,0.983
0.072,0.493,0.7603,0.399,0.99
0.082,0.5018,0.7608,0.4014,0.996
0.084,0.5105,0.7603,0.4034,1.001
0.085,0.5179,0.7601,0.4063,1.005
0.086,0.5247,0.7606,0.4068,1.01
0.086,0.5318,0.7601,0.4087,1.014
0.087,0.5374,0.7579,0.4082,1.015
0.091,0.5445,0.755,0.4073,1.016
0.092,0.5513,0.7508,0.4034,1.015
0.099,0.5604,0.7471,0.4002,1.016
0.1,0.5682,0.7442,0.3948,1.016
0.1,0.5782,0.7406,0.3931,1.018
0.102,0.5877,0.7388,0.3924,1.022
0.104,0.595,0.7357,0.3924,1.024
0.105,0.6019,0.733,0.3914,1.026
0.11,0.608,0.7323,0.389,1.028
0.111,0.6124,0.7325,0.386,1.03
0.112,0.6163,0.733,0.3819,1.031
0.116,0.6194,0.7323,0.3807,1.032
0.117,0.6209,0.7354,0.3758,1.033
0.12,0.6207,0.7381,0.3733,1.034
0.125,0.6197,0.7413,0.3719,1.035
0.128,0.6185,0.7449,0.3706,1.037
0.129,0.6146,0.7471,0.3728,1.037
0.131,0.6119,0.7498,0.3765,1.038
0.133,0.6099,0.752,0.376,1.039
0.135,0.6055,0.7513,0.3753,1.035
0.136,0.5992,0.7515,0.3755,1.032
0.146,0.5914,0.7528,0.3755,1.028
0.147,0.5821,0.7542,0.3787,1.025
0.148,0.5735,0.7535,0.3826,1.021
0.148,0.5691,0.7537,0.3848,1.02
0.149,0.5643,0.7525,0.3894,1.018
0.152,0.5587,0.7511,0.3909,1.014
0.153,0.5506,0.7523,0.3897,1.01
0.156,0.5433,0.7542,0.3868,1.007
0.168,0.5352,0.7547,0.3836,1.002
0.169,0.5315,0.7564,0.3807,1
0.171,0.5267,0.7545,0.3775,0.995
0.175,0.5191,0.7554,0.3782,0.992
0.177,0.5127,0.755,0.3799,0.989
0.177,0.5091,0.7559,0.3838,0.989
0.178,0.5035,0.7576,0.3855,0.988
0.179,0.5022,0.7572,0.3836,0.986
0.193,0.5013,0.7559,0.3807,0.984
0.194,0.5042,0.7559,0.3777,0.984
0.194,0.5064,0.7554,0.376,0.984
0.195,0.5081,0.7552,0.3758,0.985
0.196,0.5098,0.7533,0.3797,0.986
0.196,0.5127,0.7511,0.3765,0.984
0.197,0.5171,0.7489,0.3741,0.984
0.198,0.5196,0.7469,0.3694,0.982
0.198,0.5215,0.7442,0.3667,0.98
0.199,0.524,0.743,0.3636,0.979
0.202,0.5257,0.742,0.3645,0.98
0.203,0.5247,0.7452,0.3682,0.983
0.207,0.5218,0.7457,0.3684,0.982
0.209,0.522,0.7462,0.368,0.982
0.214,0.524,0.7445,0.3675,0.982
0.216,0.5264,0.7435,0.3689,0.983
0.217,0.5281,0.7425,0.3704,0.984
0.218,0.5298,0.7396,0.3731,0.983
0.22,0.5269,0.7386,0.3789,0.983
0.225,0.5259,0.7376,0.3875,0.985
0.226,0.5254,0.7384,0.3921,0.987
0.227,0.5262,0.7391,0.3931,0.989
0.229,0.5269,0.7369,0.3936,0.988
0.232,0.5267,0.7347,0.3968,0.987
0.235,0.5267,0.7327,0.3968,0.986
0.242,0.5235,0.7301,0.3968,0.982
0.246,0.5232,0.7318,0.3946,0.982
0.247,0.5191,0.7308,0.3958,0.98
0.247,0.5164,0.731,0.3985,0.98
0.249,0.5127,0.732,0.3999,0.979
0.249,0.5118,0.732,0.4031,0.98
0.251,0.5103,0.7337,0.4078,0.982
0.253,0.5079,0.7357,0.4117,0.984
0.258,0.5022,0.7371,0.4134,0.983
0.26,0.4947,0.7364,0.4126,0.978
0.261,0.4896,0.7359,0.4124,0.975
0.264,0.4849,0.7366,0.4119,0.973
0.266,0.4795,0.7357,0.4129,0.97
0.268,0.4766,0.7364,0.4104,0.968
0.27,0.4729,0.7374,0.4078,0.966
0.285,0.4722,0.7359,0.4034,0.963
0.287,0.4729,0.7359,0.396,0.96
0.288,0.4751,0.7388,0.3872,0.96
0.289,0.4812,0.7396,0.3807,0.961
0.289,0.4876,0.7428,0.3775,0.965
0.29,0.4961,0.7452,0.3765,0.971
0.29,0.5064,0.7467,0.3758,0.977
0.291,0.5137,0.7447,0.3748,0.979
0.314,0.5196,0.7469,0.377,0.985
0.316,0.5267,0.7489,0.3767,0.99
0.316,0.5311,0.7508,0.3755,0.993
0.317,0.5328,0.753,0.3738,0.995
0.318,0.533,0.7567,0.3767,0.999
0.319,0.5357,0.7572,0.3802,1.002
0.32,0.5381,0.7576,0.3821,1.005
0.321,0.5398,0.7559,0.3836,1.005
0.322,0.5406,0.7576,0.3841,1.007
0.322,0.5413,0.7569,0.3855,1.007
0.323,0.5401,0.7557,0.3858,1.006
0.323,0.5386,0.7557,0.3863,1.005
0.324,0.5364,0.755,0.3841,1.003
0.332,0.5335,0.7567,0.385,1.003
0.333,0.5311,0.7554,0.3841,1
0.333,0.5274,0.755,0.3816,0.997
0.333,0.5223,0.7542,0.3814,0.994
0.334,0.5186,0.753,0.3811,0.991
0.334,0.5181,0.7518,0.3807,0.989
0.336,0.5179,0.7525,0.378,0.989
0.34,0.5169,0.753,0.3785,0.989
0.345,0.5186,0.7525,0.3787,0.989
0.346,0.5169,0.7528,0.3799,0.989
0.346,0.5176,0.7545,0.3814,0.991
0.349,0.5208,0.7572,0.3838,0.996
0.351,0.5228,0.7584,0.3855,0.999
0.354,0.524,0.7576,0.387,0.999
0.372,0.5259,0.7579,0.3872,1
0.373,0.5269,0.7584,0.3872,1.001
0.374,0.5272,0.7601,0.386,1.002
0.375,0.5289,0.7598,0.3841,1.002
0.375,0.5306,0.7606,0.3833,1.003
0.375,0.5313,0.7608,0.3831,1.004
0.376,0.5335,0.7601,0.3846,1.005
0.376,0.5355,0.7572,0.3872,1.005
0.377,0.5347,0.7535,0.3863,1.001
0.378,0.535,0.7523,0.3865,1.001
0.38,0.5367,0.7498,0.3853,0.999
0.382,0.5374,0.7486,0.385,0.999
0.384,0.5372,0.7486,0.3882,1
0.387,0.5362,0.7476,0.3929,1
0.39,0.535,0.7452,0.397,1
0.395,0.5311,0.7449,0.4004,0.999
0.397,0.5289,0.7445,0.3987,0.996
0.398,0.5257,0.7459,0.3992,0.996
0.399,0.5215,0.7462,0.399,0.994
0.401,0.521,0.7491,0.3968,0.995
0.403,0.5218,0.7506,0.3943,0.996
0.413,0.5223,0.7523,0.3934,0.997
0.416,0.5264,0.7552,0.3919,1.001
0.417,0.5298,0.755,0.3894,1.001
0.418,0.5318,0.7542,0.3907,1.002
0.419,0.535,0.7545,0.3926,1.005
0.419,0.5381,0.7535,0.3946,1.006
0.42,0.5406,0.752,0.3965,1.007
0.437,0.5425,0.752,0.3965,1.009
0.439,0.5447,0.7506,0.3975,1.009
0.44,0.5469,0.7496,0.3977,1.01
0.441,0.5464,0.7481,0.397,1.008
0.442,0.5455,0.7476,0.397,1.007
0.442,0.5425,0.7501,0.3997,1.008
0.443,0.5398,0.752,0.4026,1.01
0.443,0.5359,0.753,0.3992,1.007
0.443,0.5328,0.7518,0.3968,1.003
0.444,0.5301,0.7508,0.3926,0.999
0.446,0.5262,0.7511,0.3887,0.996
0.449,0.521,0.7501,0.3863,0.992
0.451,0.5184,0.7484,0.3848,0.988
0.453,0.5137,0.7474,0.3821,0.984
0.461,0.5098,0.7479,0.3794,0.981
0.464,0.5079,0.7457,0.3802,0.979
0.465,0.5044,0.7452,0.377,0.976
0.466,0.5027,0.743,0.3775,0.973
0.467,0.5047,0.742,0.3741,0.972
0.468,0.5064,0.7418,0.3702,0.971
0.47,0.5047,0.7447,0.3694,0.973
0.486,0.5047,0.7484,0.3704,0.976
0.488,0.5044,0.7513,0.3726,0.979
0.489,0.5059,0.7537,0.3736,0.982
0.49,0.5088,0.7554,0.3746,0.985
0.492,0.513,0.7589,0.3777,0.991
0.493,0.522,0.7562,0.3767,0.993
0.494,0.5276,0.7552,0.3789,0.996
0.495,0.5342,0.7547,0.3794,0.999
0.496,0.5389,0.7545,0.3802,1.002
0.496,0.5435,0.7542,0.3799,1.004
0.497,0.5474,0.7535,0.3792,1.006
0.511,0.5516,0.7545,0.3785,1.008
0.512,0.554,0.7542,0.3767,1.009
0.513,0.5552,0.7542,0.3755,1.009
0.513,0.5591,0.753,0.3741,1.01
0.514,0.5638,0.7513,0.3728,1.011
0.514,0.565,0.7506,0.3738,1.011
0.514,0.5662,0.7508,0.3721,1.011
0.515,0.5652,0.7533,0.3699,1.012
0.518,0.5648,0.7545,0.3716,1.013
0.52,0.563,0.7554,0.3736,1.014
0.524,0.5613,0.755,0.3777,1.014
0.525,0.5565,0.755,0.3848,1.014
0.527,0.5513,0.754,0.3872,1.011
0.53,0.5452,0.7533,0.3921,1.009
0.532,0.5413,0.7508,0.3953,1.006
0.535,0.5372,0.7484,0.3941,1.002
0.537,0.5311,0.7471,0.3965,0.999
0.541,0.5272,0.7469,0.3963,0.996
0.542,0.5264,0.7486,0.3975,0.998
0.544,0.5257,0.7486,0.3977,0.997
0.547,0.5274,0.7503,0.3985,1
0.549,0.5303,0.7491,0.3973,1
0.551,0.5325,0.7503,0.398,1.002
0.554,0.534,0.7501,0.3987,1.003
0.567,0.5357,0.752,0.3997,1.006
0.569,0.5357,0.7533,0.4004,1.007
0.569,0.5342,0.7547,0.4014,1.008
0.57,0.533,0.7581,0.4036,1.011
0.57,0.5313,0.7589,0.4034,1.01
0.571,0.5279,0.7596,0.4024,1.009
0.571,0.5242,0.7584,0.4031,1.006
0.576,0.5232,0.7579,0.4021,1.005
0.581,0.5203,0.7554,0.4014,1.001
0.582,0.5193,0.7537,0.4046,1.001
0.583,0.5184,0.7508,0.4065,0.999
0.583,0.5171,0.7506,0.4051,0.997
0.584,0.5169,0.7479,0.4041,0.995
0.587,0.5164,0.7464,0.4029,0.993
0.592,0.5149,0.7464,0.398,0.99
0.594,0.5167,0.7479,0.3929,0.99
0.595,0.5179,0.7501,0.389,0.991
0.597,0.5181,0.7525,0.3855,0.992
0.599,0.5176,0.7542,0.3814,0.991
0.602,0.5179,0.7554,0.3797,0.991
0.604,0.5193,0.7576,0.3782,0.993
0.61,0.5189,0.7584,0.3775,0.993
0.612,0.5203,0.7594,0.3777,0.995
0.613,0.5196,0.7584,0.3772,0.994
0.613,0.5198,0.7579,0.3811,0.995
0.619,0.5176,0.7598,0.3836,0.996
0.62,0.5157,0.7616,0.3853,0.997
0.621,0.511,0.7638,0.3846,0.996
0.625,0.5096,0.7669,0.3833,0.997
0.628,0.5054,0.7694,0.3794,0.996
0.629,0.5015,0.7699,0.3777,0.993
0.63,0.5008,0.7699,0.3741,0.992
0.633,0.4983,0.7721,0.3702,0.991
0.636,0.4974,0.773,0.3677,0.99
0.637,0.5008,0.7696,0.3672,0.989
0.643,0.49,0.7735,0.3838,0.993
0.645,0.4532,0.8109,0.377,1.002
0.646,0.4349,0.8228,0.3616,0.998
0.646,0.427,0.8223,0.3484,0.99
0.649,0.4117,0.8267,0.3538,0.989
0.653,0.3843,0.8385,0.3838,0.999
0.654,0.3435,0.8578,0.4227,1.016
0.669,0.314,0.8658,0.4246,1.014
0.67,0.2832,0.8653,0.4397,1.011
0.671,0.2569,0.8683,0.4268,1.001
0.672,0.2595,0.8473,0.385,0.966
0.673,0.2676,0.8285,0.3548,0.94
0.674,0.2686,0.8228,0.344,0.931
0.675,0.2859,0.8018,0.3189,0.909
0.675,0.2925,0.7913,0.3274,0.905
0.692,0.2959,0.7911,0.3321,0.908
0.696,0.3072,0.7821,0.3296,0.903
0.697,0.3103,0.7794,0.3352,0.903
0.697,0.3162,0.7755,0.3345,0.902
0.698,0.3208,0.7701,0.3379,0.9
0.699,0.3255,0.7589,0.3377,0.892
0.7,0.3177,0.7647,0.3413,0.896
0.7,0.3113,0.7672,0.3343,0.893
0.701,0.303,0.7699,0.3255,0.889
0.702,0.3008,0.7657,0.3094,0.879
0.702,0.2923,0.7762,0.2942,0.88
0.703,0.2762,0.7928,0.2827,0.886
0.703,0.251,0.8148,0.2827,0.898
0.709,0.2383,0.8243,0.2683,0.899
0.712,0.2195,0.8324,0.2683,0.902
0.713,0.2063,0.8468,0.2608,0.91
0.714,0.1878,0.8568,0.2644,0.916
0.716,0.1802,0.8612,0.249,0.914
0.718,0.1758,0.8617,0.242,0.912
0.721,0.1756,0.8597,0.2288,0.907
0.725,0.1765,0.8575,0.2107,0.9
0.727,0.1778,0.8538,0.1922,0.893
0.728,0.1863,0.8497,0.1663,0.886
0.732,0.1934,0.8492,0.1409,0.882
0.733,0.1985,0.849,0.1218,0.88
0.735,0.2024,0.8524,0.1062,0.883
0.738,0.2073,0.8595,0.0935,0.889
0.747,0.2117,0.8668,0.0823,0.896
0.748,0.2202,0.8695,0.0706,0.9
0.749,0.2312,0.8675,0.0615,0.9
0.749,0.2488,0.8636,0.0471,0.9
0.749,0.2635,0.8565,0.0493,0.897
0.753,0.2845,0.8424,0.0469,0.89
0.754,0.3013,0.8277,0.0422,0.882
0.761,0.3169,0.8119,0.0283,0.872
0.762,0.3308,0.7992,0.0127,0.865
0.767,0.3484,0.7909,-0.0088,0.864
0.768,0.3645,0.7857,-0.0198,0.866
0.768,0.3789,0.7826,-0.0315,0.87
0.769,0.3946,0.785,-0.0396,0.879
0.77,0.4102,0.7879,-0.0439,0.889
0.785,0.4227,0.794,-0.0457,0.901
0.787,0.4371,0.7996,-0.0469,0.912
0.787,0.448,0.8082,-0.0476,0.925
0.788,0.4612,0.8116,-0.0491,0.935
0.789,0.4717,0.817,-0.0505,0.945
0.789,0.4861,0.8206,-0.0601,0.956
0.79,0.4959,0.8287,-0.0618,0.968
0.791,0.5088,0.8341,-0.0654,0.979
0.81,0.5189,0.8404,-0.0676,0.99
0.812,0.5296,0.8468,-0.0752,1.002
0.814,0.5362,0.8521,-0.0808,1.01
0.815,0.5511,0.8556,-0.0967,1.022
0.816,0.5657,0.8573,-0.1043,1.032
0.816,0.5821,0.86,-0.1104,1.044
0.817,0.5977,0.8629,-0.1218,1.057
0.818,0.6168,0.8665,-0.1299,1.072
0.819,0.6341,0.8692,-0.1377,1.085
0.82,0.6483,0.8719,-0.1463,1.096
0.821,0.6683,0.8729,-0.1643,1.112
0.822,0.6888,0.8756,-0.1626,1.126
0.823,0.7125,0.8763,-0.1597,1.141
0.831,0.7374,0.879,-0.1546,1.158
0.832,0.7652,0.8805,-0.1541,1.177
0.833,0.7962,0.8827,-0.1492,1.198
0.833,0.8209,0.8875,-0.1438,1.217
0.833,0.8475,0.8927,-0.1333,1.238
0.835,0.8775,0.8951,-0.1255,1.26
0.837,0.9056,0.9061,-0.1143,1.286
0.842,0.932,0.9112,-0.1033,1.308
0.843,0.9596,0.92,-0.0989,1.333
0.846,0.9886,0.9295,-0.0957,1.36
0.846,1.0089,0.9344,-0.0986,1.379
0.849,1.026,0.9417,-0.1065,1.397
0.851,1.0467,0.9427,-0.1196,1.414
0.854,1.0658,0.9405,-0.135,1.428
0.86,1.0834,0.9391,-0.1455,1.441
0.861,1.0992,0.9334,-0.1577,1.451
0.862,1.1139,0.9293,-0.1673,1.46
0.864,1.1256,0.9234,-0.1731,1.466
0.869,1.1349,0.9178,-0.1726,1.47
0.87,1.1429,0.9115,-0.1709,1.472
0.871,1.1505,0.9049,-0.168,1.473
0.888,1.1591,0.8958,-0.1636,1.474
0.89,1.1642,0.8875,-0.1577,1.472
0.891,1.1696,0.878,-0.1487,1.47
0.894,1.1744,0.8646,-0.1411,1.465
0.895,1.1764,0.8495,-0.136,1.457
0.896,1.1776,0.8314,-0.1284,1.447
0.897,1.1786,0.8138,-0.1226,1.437
0.898,1.1774,0.7974,-0.1148,1.427
0.898,1.1759,0.7757,-0.1077,1.413
0.899,1.1744,0.7567,-0.0989,1.401
0.899,1.1744,0.7354,-0.0877,1.388
0.9,1.1725,0.7174,-0.0752,1.377
0.901,1.1722,0.6988,-0.0625,1.366
0.904,1.1664,0.6807,-0.0464,1.351
0.906,1.1588,0.6646,-0.0291,1.336
0.909,1.1525,0.6519,-0.011,1.324
0.913,1.1429,0.6387,-0.0015,1.309
0.915,1.1317,0.6256,0.0159,1.293
0.917,1.1188,0.6158,0.0308,1.277
0.918,1.1014,0.6068,0.0418,1.258
0.922,1.0829,0.5989,0.0525,1.239
0.923,1.0604,0.5933,0.0581,1.217
0.927,1.0338,0.5897,0.0632,1.192
0.929,1.0091,0.5899,0.0664,1.171
0.931,0.9811,0.5921,0.0676,1.148
0.934,0.9496,0.5994,0.0696,1.125
0.935,0.9139,0.6089,0.0698,1.1
0.937,0.8783,0.6216,0.0659,1.078
0.945,0.8409,0.6351,0.0618,1.056
0.949,0.8028,0.6502,0.054,1.035
0.952,0.7628,0.6656,0.0457,1.013
0.953,0.7252,0.6846,0.0347,0.998
0.958,0.6873,0.7052,0.0208,0.985
0.959,0.6507,0.7274,0.0054,0.976
0.962,0.6143,0.7503,-0.0081,0.97
0.963,0.5806,0.7769,-0.0149,0.97
0.965,0.5474,0.8021,-0.0293,0.972
0.966,0.5159,0.825,-0.0444,0.974
0.968,0.4888,0.8482,-0.0637,0.981
0.969,0.4639,0.8712,-0.0774,0.99
0.97,0.4417,0.889,-0.0918,0.997
0.973,0.4219,0.9071,-0.1035,1.006
0.974,0.4034,0.9207,-0.1128,1.012
0.983,0.3872,0.9342,-0.1221,1.019
0.985,0.3741,0.9447,-0.1318,1.025
0.985,0.3648,0.9508,-0.1406,1.028
0.986,0.3597,0.9527,-0.1499,1.029
0.986,0.3587,0.95,-0.157,1.028
0.987,0.3609,0.9435,-0.1651,1.024
1.007,0.365,0.9344,-0.1748,1.018
1.008,0.3719,0.9256,-0.1853,1.015
1.009,0.3809,0.9105,-0.1961,1.006
1.009,0.3919,0.8941,-0.2061,0.998
1.01,0.4017,0.8768,-0.2139,0.988
1.01,0.4136,0.8595,-0.2249,0.98
1.011,0.4239,0.8438,-0.2307,0.972
1.012,0.4341,0.8297,-0.2337,0.965
1.012,0.4378,0.8148,-0.239,0.955
1.013,0.4415,0.8023,-0.239,0.946
1.013,0.4417,0.7913,-0.2395,0.937
1.016,0.4412,0.7826,-0.2378,0.929
1.018,0.4368,0.7774,-0.2342,0.922
1.02,0.43,0.7721,-0.2307,0.913
1.023,0.4214,0.7711,-0.2249,0.907
1.025,0.4065,0.7718,-0.2217,0.9
1.029,0.389,0.7747,-0.2185,0.894
1.036,0.3719,0.7818,-0.2166,0.892
1.037,0.3496,0.7911,-0.209,0.89
1.038,0.325,0.8011,-0.2009,0.888
1.038,0.3006,0.8145,-0.1934,0.889
1.047,0.2769,0.8263,-0.1802,0.89
1.048,0.2503,0.8407,-0.169,0.893
1.048,0.2237,0.8563,-0.1619,0.9
1.049,0.1988,0.8695,-0.1521,0.905
1.059,0.1743,0.8819,-0.1438,0.91
1.06,0.1502,0.8958,-0.1375,0.919
1.061,0.1272,0.9061,-0.1318,0.924
1.063,0.1052,0.9132,-0.1265,0.928
1.064,0.0835,0.9181,-0.1206,0.93
1.065,0.0637,0.922,-0.116,0.931
1.066,0.0479,0.921,-0.1128,0.929
1.066,0.0308,0.9181,-0.1101,0.925
1.068,0.0168,0.9146,-0.1069,0.921
1.071,0.0088,0.9071,-0.1025,0.913
1.073,-0.0005,0.8988,-0.1011,0.904
1.081,-0.0103,0.89,-0.0977,0.895
1.083,-0.0205,0.88,-0.0938,0.885
1.084,-0.0264,0.8712,-0.0899,0.876
1.085,-0.0332,0.8619,-0.0869,0.867
1.095,-0.0383,0.8529,-0.0808,0.858
1.096,-0.0403,0.8453,-0.0732,0.849
1.097,-0.042,0.837,-0.063,0.84
1.097,-0.0405,0.8316,-0.0535,0.834
1.098,-0.0359,0.8272,-0.0457,0.829
1.098,-0.0305,0.8243,-0.0388,0.826
1.1,-0.0227,0.8209,-0.0335,0.822
1.102,-0.012,0.818,-0.0276,0.819
1.104,0,0.8155,-0.0244,0.816
1.107,0.0088,0.8148,-0.019,0.815
1.109,0.0237,0.815,-0.0149,0.816
1.111,0.0415,0.8138,-0.0127,0.815
1.114,0.0608,0.8116,-0.011,0.814
1.116,0.0786,0.8092,-0.01,0.813
1.118,0.0999,0.8072,-0.01,0.813
1.12,0.1218,0.8048,-0.0095,0.814
1.124,0.1438,0.8014,-0.0107,0.814
1.129,0.167,0.7989,-0.0122,0.816
1.131,0.1897,0.797,-0.0164,0.819
1.132,0.2154,0.7948,-0.0181,0.824
1.133,0.2383,0.7945,-0.0237,0.83
1.135,0.2632,0.7945,-0.0313,0.838
1.137,0.2845,0.7923,-0.033,0.842
1.141,0.3062,0.7906,-0.0361,0.849
1.145,0.3277,0.7899,-0.0408,0.856
1.145,0.347,0.7911,-0.0427,0.865
1.147,0.3658,0.7935,-0.0479,0.875
1.149,0.3843,0.7965,-0.0537,0.886
1.152,0.4026,0.8035,-0.0591,0.901
1.156,0.4143,0.8099,-0.0652,0.912
1.159,0.4261,0.8209,-0.0706,0.928
1.159,0.4361,0.8338,-0.075,0.944
1.164,0.4449,0.8502,-0.0796,0.963
1.164,0.451,0.8678,-0.0833,0.981
1.167,0.4556,0.8839,-0.0877,0.998
1.168,0.4559,0.9005,-0.093,1.014
1.172,0.4588,0.92,-0.0994,1.033
1.179,0.4603,0.9374,-0.1045,1.049
1.181,0.4595,0.951,-0.1094,1.062
1.182,0.4588,0.9647,-0.1121,1.074
1.204,0.4585,0.9742,-0.116,1.083
1.206,0.4568,0.9815,-0.1157,1.089
1.207,0.4527,0.9857,-0.1143,1.091
1.207,0.4493,0.985,-0.1123,1.088
1.208,0.4468,0.9852,-0.1072,1.087
1.208,0.4415,0.9813,-0.1008,1.081
1.209,0.4349,0.9769,-0.0935,1.073
1.21,0.427,0.9725,-0.0833,1.065
1.21,0.4205,0.9657,-0.0718,1.056
1.212,0.4119,0.9598,-0.0588,1.046
1.213,0.3997,0.9559,-0.0449,1.037
1.214,0.3875,0.952,-0.0359,1.028
1.215,0.3726,0.9464,-0.0261,1.017
1.216,0.3548,0.9405,-0.02,1.005
1.217,0.3374,0.933,-0.0151,0.992
1.218,0.3172,0.9264,-0.0125,0.979
1.22,0.2971,0.9193,-0.0117,0.966
1.221,0.2776,0.9115,-0.0107,0.953
1.223,0.2576,0.9019,-0.01,0.938
1.228,0.2383,0.8917,-0.0095,0.923
1.23,0.2207,0.8822,-0.0088,0.909
1.23,0.2044,0.8726,-0.0088,0.896
1.233,0.1848,0.8653,-0.0073,0.885
1.235,0.1687,0.8573,-0.0002,0.874
1.242,0.1531,0.8492,0.0056,0.863
1.245,0.1382,0.8375,0.0144,0.849
1.246,0.1248,0.8282,0.0254,0.838
1.247,0.1106,0.8153,0.0383,0.824
1.248,0.0972,0.8048,0.0491,0.812
1.25,0.0864,0.7909,0.064,0.798
1.252,0.0759,0.7769,0.0757,0.784
1.262,0.0664,0.762,0.0903,0.77
1.263,0.0581,0.7476,0.1035,0.757
1.263,0.0488,0.7337,0.1128,0.744
1.264,0.0398,0.7205,0.1211,0.732
1.265,0.0308,0.7081,0.1272,0.72
1.266,0.021,0.6922,0.1311,0.705
1.269,0.0105,0.6805,0.1372,0.694
1.271,0.0085,0.6693,0.1397,0.684
1.287,0.0002,0.6595,0.1438,0.675
1.288,-0.0098,0.6478,0.1458,0.664
1.289,-0.0173,0.6385,0.1453,0.655
1.29,-0.0247,0.6329,0.1433,0.649
1.29,-0.0322,0.629,0.1392,0.645
1.291,-0.0413,0.6277,0.1338,0.643
1.292,-0.0483,0.628,0.1292,0.643
1.293,-0.0515,0.6297,0.1243,0.644
1.3,-0.0562,0.6346,0.1223,0.649
1.301,-0.0591,0.6409,0.1187,0.654
1.302,-0.0598,0.648,0.1155,0.661
1.302,-0.0601,0.6563,0.1096,0.668
1.302,-0.0603,0.6644,0.1055,0.675
1.308,-0.0593,0.6719,0.0991,0.682
1.31,-0.0593,0.682,0.0945,0.691
1.31,-0.0593,0.6905,0.0891,0.699
1.312,-0.0571,0.7012,0.0869,0.709
1.313,-0.051,0.7091,0.0825,0.716
1.316,-0.0466,0.7176,0.0828,0.724
1.32,-0.0418,0.7259,0.083,0.732
1.323,-0.0374,0.7349,0.0845,0.741
1.325,-0.0317,0.7437,0.0889,0.75
1.326,-0.0276,0.7525,0.0974,0.759
1.328,-0.0188,0.7594,0.1106,0.768
1.33,-0.0088,0.7635,0.1231,0.773
1.333,0.0032,0.7684,0.138,0.781
1.335,0.0088,0.7716,0.1506,0.786
1.34,0.0217,0.7742,0.1599,0.791
1.342,0.0347,0.7774,0.1724,0.797
1.343,0.0459,0.7806,0.1809,0.803
1.345,0.0569,0.7852,0.1897,0.81
1.347,0.0657,0.7869,0.1973,0.814
1.35,0.0742,0.7911,0.2027,0.82
1.353,0.0816,0.7957,0.2092,0.827
1.357,0.0903,0.8011,0.2178,0.835
1.36,0.0999,0.8077,0.2256,0.845
1.361,0.1079,0.816,0.2317,0.855
1.362,0.1138,0.8272,0.2334,0.867
1.366,0.1177,0.8409,0.2356,0.881
1.366,0.1228,0.8543,0.2378,0.895
1.369,0.1272,0.8697,0.242,0.912
1.378,0.1316,0.8856,0.2444,0.928
1.382,0.1377,0.8998,0.2437,0.942
1.383,0.1428,0.9171,0.2442,0.96
1.384,0.1458,0.9354,0.2407,0.977
1.385,0.1487,0.9542,0.2356,0.994
1.386,0.1475,0.9735,0.2295,1.011
1.388,0.1463,0.993,0.2229,1.028
1.404,0.1443,1.0099,0.2156,1.043
1.405,0.1394,1.0279,0.21,1.058
1.406,0.135,1.0502,0.2041,1.078
1.406,0.1284,1.0697,0.1997,1.096
1.407,0.1206,1.0865,0.1939,1.11
1.407,0.1104,1.1034,0.1863,1.124
1.407,0.0989,1.1185,0.179,1.137
1.408,0.084,1.1327,0.1731,1.149
1.408,0.0679,1.1446,0.1682,1.159
1.41,0.0535,1.1547,0.1658,1.168
1.412,0.0403,1.1615,0.1638,1.174
1.413,0.0256,1.1671,0.1607,1.178
1.417,0.0125,1.1688,0.1575,1.179
1.418,0.0088,1.1713,0.1531,1.181
1.425,-0.0007,1.1698,0.148,1.179
1.427,-0.0112,1.1664,0.1458,1.176
1.427,-0.0161,1.1627,0.1428,1.172
1.428,-0.021,1.1547,0.1399,1.163
1.431,-0.0239,1.1446,0.138,1.153
1.433,-0.0251,1.13,0.1384,1.139
