time,gFx,gFy,gFz,TgF
0.321000,-0.1603,0.3138,1.2444,1.293
0.323000,-0.1530,0.3255,1.2782,1.328
0.326000,-0.1447,0.3270,1.3021,1.350
0.328000,-0.1310,0.3309,1.3334,1.380
0.330000,-0.1198,0.3270,1.3446,1.389
0.333000,-0.1110,0.3270,1.3627,1.406
0.335000,-0.1002,0.3231,1.3759,1.417
0.338000,-0.0899,0.3289,1.3696,1.411
0.340000,-0.0880,0.3265,1.3725,1.414
0.343000,-0.0963,0.3270,1.3510,1.393
0.345000,-0.1066,0.3275,1.3314,1.375
0.348000,-0.1300,0.3329,1.3031,1.351
0.350000,-0.1559,0.3348,1.2698,1.322
0.353000,-0.1901,0.3470,1.2273,1.290
0.355000,-0.2219,0.3456,1.1916,1.260
0.357000,-0.2439,0.3500,1.1525,1.229
0.360000,-0.2703,0.3607,1.1130,1.201
0.362000,-0.2928,0.3666,1.0841,1.181
0.365000,-0.3055,0.3690,1.0553,1.159
0.367000,-0.3226,0.3651,1.0206,1.131
0.370000,-0.3382,0.3710,0.9932,1.113
0.372000,-0.3641,0.3749,0.9600,1.093
0.375000,-0.3685,0.3700,0.9355,1.071
0.377000,-0.3837,0.3798,0.9189,1.066
0.379000,-0.3920,0.3803,0.8852,1.040
0.382000,-0.3993,0.3803,0.8803,1.039
0.384000,-0.4125,0.3812,0.8632,1.030
0.387000,-0.4106,0.3856,0.8573,1.026
0.389000,-0.4111,0.3881,0.8563,1.026
0.392000,-0.4081,0.3930,0.8588,1.029
0.394000,-0.4086,0.3896,0.8617,1.030
0.397000,-0.4013,0.3935,0.8554,1.023
0.399000,-0.3998,0.3959,0.8647,1.032
0.402000,-0.3964,0.4013,0.8637,1.032
0.404000,-0.3984,0.4076,0.8862,1.054
0.407000,-0.3900,0.4125,0.8852,1.052
0.409000,-0.3905,0.4150,0.8969,1.063
0.412000,-0.3827,0.4179,0.9077,1.070
0.414000,-0.3759,0.4267,0.9238,1.085
0.416000,-0.3764,0.4277,0.9272,1.088
0.419000,-0.3656,0.4262,0.9370,1.092
0.421000,-0.3602,0.4184,0.9409,1.091
0.424000,-0.3402,0.4145,0.9507,1.091
0.426000,-0.3338,0.4208,0.9487,1.090
0.429000,-0.3182,0.4062,0.9639,1.093
0.431000,-0.3138,0.3993,0.9634,1.089
0.433000,-0.2938,0.4008,0.9722,1.092
0.436000,-0.2879,0.3905,0.9829,1.096
0.438000,-0.2742,0.3881,0.9868,1.095
0.443000,-0.2620,0.3881,0.9947,1.099
0.443000,-0.2517,0.3935,1.0025,1.106
0.446000,-0.2327,0.3900,1.0064,1.104
0.448000,-0.2224,0.3827,1.0005,1.094
0.451000,-0.2033,0.3788,1.0103,1.098
0.453000,-0.1999,0.3778,1.0049,1.092
0.456000,-0.1852,0.3749,1.0108,1.094
0.458000,-0.1677,0.3715,1.0084,1.088
0.460000,-0.1613,0.3715,1.0128,1.091
0.463000,-0.1584,0.3676,1.0103,1.087
0.466000,-0.1471,0.3637,0.9986,1.073
0.468000,-0.1427,0.3485,1.0010,1.070
0.470000,-0.1520,0.3358,1.0098,1.075
0.472000,-0.1466,0.3329,1.0103,1.074
0.475000,-0.1369,0.3343,1.0084,1.071
0.477000,-0.1349,0.3299,1.0010,1.063
0.480000,-0.1114,0.3392,0.9996,1.061
0.483000,-0.1051,0.3333,0.9961,1.056
0.485000,-0.1041,0.3348,1.0000,1.060
0.487000,-0.0963,0.3363,0.9966,1.056
0.489000,-0.0909,0.3417,1.0010,1.062
0.492000,-0.0865,0.3417,0.9800,1.041
0.495000,-0.0934,0.3368,0.9780,1.039
0.497000,-0.0880,0.3250,0.9663,1.023
0.499000,-0.0914,0.3162,0.9487,1.004
0.502000,-0.0890,0.3167,0.9243,0.981
0.504000,-0.0865,0.3114,0.9135,0.969
0.507000,-0.0875,0.3162,0.8896,0.948
0.509000,-0.0758,0.3114,0.8588,0.917
0.512000,-0.0709,0.3148,0.8246,0.885
0.514000,-0.0806,0.3158,0.8065,0.870
0.517000,-0.0836,0.3236,0.7874,0.855
0.519000,-0.0978,0.3289,0.7693,0.842
0.521000,-0.1198,0.3343,0.7630,0.842
0.524000,-0.1378,0.3407,0.7517,0.837
0.527000,-0.1530,0.3407,0.7493,0.837
0.529000,-0.1667,0.3480,0.7498,0.843
0.531000,-0.1789,0.3475,0.7693,0.863
0.534000,-0.1794,0.3553,0.7860,0.881
0.536000,-0.1833,0.3475,0.8050,0.896
0.539000,-0.1833,0.3470,0.8192,0.908
0.542000,-0.1735,0.3490,0.8417,0.928
0.544000,-0.1681,0.3451,0.8637,0.945
0.546000,-0.1637,0.3421,0.8969,0.974
0.549000,-0.1530,0.3431,0.9238,0.997
0.551000,-0.1452,0.3412,0.9370,1.008
0.553000,-0.1427,0.3480,0.9649,1.036
0.556000,-0.1354,0.3465,0.9820,1.050
0.558000,-0.1344,0.3514,0.9996,1.068
0.561000,-0.1310,0.3563,1.0123,1.081
0.563000,-0.1202,0.3475,1.0220,1.086
0.566000,-0.1046,0.3456,1.0382,1.099
0.568000,-0.1173,0.3641,1.0587,1.126
0.570000,-0.1217,0.3876,1.0572,1.133
0.573000,-0.1241,0.4145,1.0475,1.133
0.577000,-0.1227,0.4389,1.0343,1.130
0.578000,-0.1222,0.4516,0.9991,1.103
0.580000,-0.1188,0.4663,0.9688,1.082
0.583000,-0.1188,0.4702,0.9306,1.049
0.585000,-0.1139,0.4546,0.9023,1.017
0.588000,-0.1188,0.4521,0.8671,0.985
0.590000,-0.1193,0.4267,0.8407,0.950
0.592000,-0.1369,0.4135,0.8339,0.941
0.595000,-0.1408,0.3954,0.8285,0.929
0.597000,-0.1515,0.3812,0.8050,0.904
0.600000,-0.1559,0.3734,0.7996,0.896
0.602000,-0.1608,0.3641,0.7992,0.893
0.604000,-0.1730,0.3588,0.8045,0.898
0.607000,-0.1706,0.3353,0.8158,0.898
0.610000,-0.1725,0.3348,0.8304,0.912
0.612000,-0.1769,0.3206,0.8598,0.935
0.615000,-0.1789,0.3070,0.8783,0.947
0.617000,-0.1716,0.2957,0.9179,0.980
0.619000,-0.1662,0.2908,0.9551,1.012
0.623000,-0.1657,0.2752,0.9981,1.049
0.624000,-0.1662,0.2727,1.0396,1.088
0.627000,-0.1711,0.2683,1.0812,1.127
0.630000,-0.1662,0.2664,1.1134,1.157
0.632000,-0.1618,0.2776,1.1374,1.182
0.634000,-0.1598,0.2742,1.1599,1.203
0.637000,-0.1574,0.2776,1.1838,1.226
0.639000,-0.1457,0.2850,1.2014,1.243
0.641000,-0.1501,0.2913,1.2303,1.273
0.644000,-0.1442,0.2859,1.2298,1.271
0.646000,-0.1349,0.2903,1.2562,1.296
0.649000,-0.1310,0.2845,1.2483,1.287
0.651000,-0.1178,0.2835,1.2747,1.311
0.654000,-0.1158,0.2825,1.2840,1.320
0.656000,-0.0987,0.2703,1.2923,1.324
0.661000,-0.0831,0.2781,1.2948,1.327
0.662000,-0.0596,0.2644,1.3041,1.332
0.664000,-0.0415,0.2644,1.3011,1.328
0.666000,-0.0230,0.2639,1.3124,1.339
0.669000,-0.0152,0.2600,1.2894,1.315
0.671000,0.0020,0.2635,1.2899,1.317
0.673000,0.0112,0.2547,1.2752,1.300
0.676000,0.0176,0.2586,1.2581,1.285
0.678000,0.0176,0.2478,1.2454,1.270
0.681000,0.0196,0.2517,1.2254,1.251
0.683000,0.0176,0.2542,1.1990,1.226
0.690000,0.0215,0.2478,1.1819,1.208
0.691000,0.0186,0.2454,1.1496,1.176
0.691000,0.0240,0.2371,1.1222,1.147
0.693000,0.0406,0.2341,1.0929,1.118
0.695000,0.0484,0.2361,1.0621,1.089
0.698000,0.0675,0.2141,1.0294,1.054
0.700000,0.0738,0.2107,1.0049,1.029
0.703000,0.0850,0.2009,0.9751,0.999
0.705000,0.0885,0.2024,0.9414,0.967
0.708000,0.0904,0.1940,0.9213,0.946
0.710000,0.0855,0.1999,0.8974,0.923
0.712000,0.0934,0.2116,0.8925,0.922
0.719000,0.0909,0.2121,0.8686,0.899
0.720000,0.0943,0.2146,0.8656,0.897
0.721000,0.0899,0.2170,0.8681,0.899
0.723000,0.0802,0.2121,0.8798,0.909
0.725000,0.0709,0.2141,0.8730,0.902
0.727000,0.0591,0.2160,0.8945,0.922
0.730000,0.0420,0.2141,0.8989,0.925
0.732000,0.0274,0.2116,0.9165,0.941
0.735000,0.0249,0.2116,0.9311,0.955
0.737000,0.0156,0.2160,0.9575,0.982
0.739000,0.0088,0.2204,0.9683,0.993
0.742000,0.0127,0.2229,0.9864,1.011
0.747000,0.0196,0.2156,1.0074,1.030
0.748000,0.0367,0.2077,1.0338,1.055
0.749000,0.0645,0.1921,1.0709,1.090
0.752000,0.0924,0.1760,1.0983,1.116
0.754000,0.1300,0.1579,1.1315,1.150
0.756000,0.1261,0.1657,1.1442,1.163
0.759000,0.1241,0.1662,1.1628,1.181
0.761000,0.1134,0.1711,1.1765,1.194
0.764000,0.1305,0.1461,1.1765,1.193
0.766000,0.2517,0.0420,1.1594,1.187
0.769000,0.2498,0.0792,1.1540,1.183
0.775000,0.2180,0.1090,1.1692,1.194
0.775000,0.1721,0.1432,1.1677,1.189
0.777000,0.1202,0.1735,1.1716,1.190
0.778000,0.0846,0.1916,1.1648,1.183
0.781000,0.0499,0.2224,1.1359,1.159
0.783000,0.0200,0.2375,1.1046,1.130
0.786000,-0.0440,0.2537,1.0680,1.099
0.788000,-0.1202,0.2165,1.0147,1.044
0.791000,-0.1251,0.2278,0.9854,1.019
0.793000,-0.1378,0.2268,0.9673,1.003
0.796000,-0.1144,0.2170,0.9551,0.986
0.803000,-0.1012,0.2200,0.9380,0.969
0.804000,-0.0919,0.2268,0.9355,0.967
0.806000,-0.1002,0.2341,0.9228,0.957
0.806000,-0.1212,0.2444,0.9057,0.946
0.808000,-0.1354,0.2586,0.8862,0.933
0.812000,-0.1554,0.2732,0.8568,0.913
0.813000,-0.1696,0.2810,0.8383,0.900
0.815000,-0.1916,0.2845,0.8187,0.888
0.819000,-0.1906,0.2938,0.7952,0.869
0.820000,-0.1999,0.2982,0.7635,0.844
0.823000,-0.1994,0.3040,0.7488,0.832
0.825000,-0.2048,0.3109,0.7209,0.811
0.833000,-0.2131,0.3128,0.7053,0.800
0.834000,-0.2351,0.3172,0.6799,0.786
0.836000,-0.2679,0.3216,0.6520,0.775
0.836000,-0.2928,0.3343,0.6266,0.768
0.837000,-0.3202,0.3392,0.6076,0.766
0.840000,-0.3456,0.3412,0.5909,0.765
0.842000,-0.3549,0.3397,0.5689,0.752
0.845000,-0.3417,0.3162,0.5523,0.722
0.847000,-0.3182,0.2874,0.5631,0.708
0.849000,-0.2679,0.2507,0.5944,0.698
0.852000,-0.2234,0.2116,0.6256,0.697
0.854000,-0.1867,0.1760,0.6633,0.711
0.857000,-0.1628,0.1623,0.7034,0.740
0.864000,-0.1574,0.1545,0.7258,0.759
0.865000,-0.1672,0.1530,0.7493,0.783
0.865000,-0.1618,0.1584,0.7640,0.797
0.867000,-0.1686,0.1662,0.7708,0.806
0.869000,-0.1789,0.1696,0.7796,0.818
0.871000,-0.1774,0.1769,0.7889,0.828
0.874000,-0.1750,0.1735,0.8006,0.838
0.876000,-0.1774,0.1642,0.8124,0.848
0.879000,-0.1647,0.1598,0.8285,0.860
0.881000,-0.1530,0.1393,0.8451,0.870
0.884000,-0.1501,0.1295,0.8588,0.881
0.886000,-0.1393,0.1222,0.8642,0.884
0.893000,-0.1393,0.0987,0.8832,0.900
0.895000,-0.1461,0.0899,0.8906,0.907
0.895000,-0.1510,0.0860,0.9013,0.918
0.896000,-0.1628,0.0811,0.9072,0.925
0.899000,-0.1750,0.0904,0.9082,0.929
0.902000,-0.1906,0.0978,0.9301,0.954
0.904000,-0.1980,0.1051,0.9355,0.962
0.906000,-0.2043,0.1114,0.9502,0.978
0.909000,-0.2019,0.1315,0.9634,0.993
0.911000,-0.2048,0.1457,0.9785,1.010
0.913000,-0.2107,0.1535,0.9908,1.024
0.916000,-0.2200,0.1725,0.9952,1.034
0.924000,-0.2263,0.1769,0.9971,1.038
0.925000,-0.2351,0.1877,0.9952,1.040
0.925000,-0.2361,0.1828,0.9761,1.021
0.927000,-0.2434,0.1828,0.9634,1.010
0.929000,-0.2356,0.1808,0.9399,0.986
0.931000,-0.2263,0.1877,0.9341,0.979
0.933000,-0.2146,0.1896,0.9179,0.962
0.935000,-0.1955,0.1999,0.9194,0.961
0.938000,-0.1769,0.2072,0.9165,0.956
0.940000,-0.1545,0.2112,0.9140,0.951
0.942000,-0.1349,0.2258,0.9106,0.948
0.947000,-0.1114,0.2361,0.9082,0.945
0.953000,-0.1061,0.2371,0.9140,0.950
0.954000,-0.1012,0.2444,0.9116,0.949
0.956000,-0.0982,0.2488,0.9170,0.955
0.956000,-0.0943,0.2498,0.9262,0.964
0.957000,-0.1012,0.2600,0.9350,0.976
0.960000,-0.0987,0.2639,0.9448,0.986
0.962000,-0.0963,0.2625,0.9688,1.008
0.964000,-0.0880,0.2576,0.9952,1.032
0.967000,-0.0880,0.2498,1.0269,1.061
0.969000,-0.0875,0.2478,1.0416,1.074
0.972000,-0.0743,0.2336,1.0719,1.100
0.974000,-0.0298,0.1901,1.1027,1.119
0.977000,-0.0235,0.1677,1.1183,1.131
0.984000,-0.0450,0.1813,1.1359,1.151
0.985000,-0.0919,0.2058,1.1604,1.182
0.986000,-0.1359,0.2302,1.1848,1.215
0.987000,-0.1730,0.2498,1.1960,1.234
0.989000,-0.1926,0.2390,1.1995,1.238
0.991000,-0.2009,0.2170,1.1995,1.235
0.994000,-0.1965,0.1848,1.2068,1.237
0.996000,-0.1892,0.1569,1.1990,1.224
0.999000,-0.1818,0.1373,1.2004,1.222
1.001000,-0.1926,0.1144,1.2039,1.225
1.004000,-0.2028,0.1046,1.1887,1.210
1.006000,-0.2087,0.0924,1.1819,1.204
1.013000,-0.2229,0.0914,1.1623,1.187
1.015000,-0.2322,0.0948,1.1335,1.161
1.015000,-0.2415,0.0919,1.1120,1.142
1.016000,-0.2551,0.0934,1.0812,1.115
1.019000,-0.2664,0.0914,1.0460,1.083
1.021000,-0.2713,0.1012,1.0108,1.051
1.023000,-0.2737,0.1085,0.9800,1.023
1.026000,-0.2869,0.1168,0.9433,0.993
1.028000,-0.2918,0.1266,0.9072,0.961
1.031000,-0.2942,0.1388,0.8871,0.945
1.033000,-0.2942,0.1388,0.8554,0.915
1.036000,-0.2942,0.1574,0.8324,0.897
1.043000,-0.2923,0.1613,0.8021,0.869
1.046000,-0.2918,0.1686,0.7918,0.861
1.046000,-0.3011,0.1804,0.7806,0.856
1.046000,-0.2982,0.1867,0.7723,0.849
1.048000,-0.2913,0.2009,0.7601,0.838
1.050000,-0.2830,0.2141,0.7576,0.837
1.053000,-0.2840,0.2243,0.7557,0.838
1.055000,-0.2806,0.2356,0.7385,0.824
1.057000,-0.2718,0.2439,0.7293,0.816
1.060000,-0.2547,0.2439,0.7297,0.810
1.062000,-0.2317,0.2468,0.7234,0.799
1.065000,-0.2141,0.2366,0.7312,0.798
1.075000,-0.1828,0.2190,0.7253,0.779
1.076000,-0.1589,0.2165,0.7141,0.763
1.076000,-0.1325,0.2053,0.7063,0.747
1.076000,-0.1090,0.2072,0.7043,0.742
1.077000,-0.1056,0.2043,0.7073,0.744
1.081000,-0.0982,0.2087,0.6999,0.737
1.082000,-0.1198,0.2209,0.6897,0.734
1.089000,-0.1276,0.2380,0.6789,0.731
1.089000,-0.1393,0.2410,0.6804,0.735
1.089000,-0.1461,0.2429,0.6789,0.736
1.092000,-0.1466,0.2498,0.6921,0.750
1.095000,-0.1427,0.2361,0.7131,0.765
1.097000,-0.1271,0.2278,0.7522,0.796
1.108000,-0.1139,0.2058,0.7820,0.817
1.109000,-0.0943,0.1921,0.8255,0.853
1.109000,-0.0870,0.1843,0.8798,0.903
1.109000,-0.0753,0.1652,0.9326,0.950
1.111000,-0.0655,0.1642,0.9981,1.014
1.116000,-0.0591,0.1633,1.0553,1.069
1.117000,-0.0606,0.1579,1.1252,1.138
1.117000,-0.0518,0.1647,1.1824,1.195
1.119000,-0.0631,0.1608,1.2625,1.274
1.122000,-0.0748,0.1520,1.3339,1.345
1.124000,-0.0792,0.1491,1.4057,1.416
1.127000,-0.1017,0.1466,1.4663,1.477
1.128000,-0.1227,0.1471,1.5343,1.546
1.133000,-0.1413,0.1354,1.5861,1.598
1.134000,-0.1642,0.1271,1.6252,1.638
1.136000,-0.1857,0.1241,1.6550,1.670
1.138000,-0.1945,0.1134,1.6995,1.714
1.141000,-0.2102,0.1002,1.7068,1.723
1.143000,-0.2112,0.0885,1.7044,1.720
1.145000,-0.2229,0.0753,1.7034,1.720
1.148000,-0.2278,0.0679,1.6917,1.708
1.151000,-0.2317,0.0533,1.6658,1.683
1.153000,-0.2405,0.0327,1.6301,1.648
1.156000,-0.2459,0.0181,1.5763,1.595
1.158000,-0.2630,0.0171,1.5225,1.545
1.160000,-0.2781,0.0264,1.4712,1.498
1.163000,-0.3079,0.0357,1.4204,1.454
1.165000,-0.3216,0.0279,1.3652,1.403
1.168000,-0.3368,0.0386,1.3099,1.353
1.170000,-0.3451,0.0503,1.2586,1.306
1.172000,-0.3519,0.0587,1.2151,1.266
1.175000,-0.3475,0.0606,1.1687,1.221
1.177000,-0.3421,0.0679,1.1276,1.180
1.180000,-0.3363,0.0694,1.1066,1.159
1.182000,-0.3285,0.0640,1.0768,1.128
1.185000,-0.3221,0.0684,1.0602,1.110
1.189000,-0.3016,0.0684,1.0387,1.084
1.190000,-0.2972,0.0616,1.0338,1.077
1.194000,-0.2894,0.0689,1.0416,1.083
1.195000,-0.2752,0.0655,1.0299,1.068
1.197000,-0.2766,0.0704,1.0387,1.077
1.200000,-0.2649,0.0704,1.0519,1.087
1.202000,-0.2620,0.0689,1.0563,1.090
1.204000,-0.2522,0.0596,1.0738,1.105
1.207000,-0.2439,0.0562,1.0851,1.114
1.209000,-0.2258,0.0572,1.0890,1.114
1.215000,-0.2170,0.0494,1.1154,1.137
1.217000,-0.2028,0.0371,1.1305,1.149
1.217000,-0.1926,0.0406,1.1437,1.161
1.219000,-0.1808,0.0352,1.1604,1.175
1.221000,-0.1887,0.0445,1.1770,1.193
1.224000,-0.1882,0.0469,1.1887,1.204
1.226000,-0.1848,0.0435,1.1921,1.207
1.229000,-0.1877,0.0606,1.2029,1.219
1.231000,-0.1852,0.0577,1.2068,1.222
1.234000,-0.1882,0.0684,1.2019,1.218
1.236000,-0.1896,0.0748,1.2053,1.222
1.239000,-0.1906,0.0753,1.1863,1.204
1.241000,-0.1882,0.0841,1.1936,1.211
1.243000,-0.1843,0.0792,1.1731,1.190
1.246000,-0.1794,0.0885,1.1716,1.189
1.248000,-0.1755,0.0992,1.1628,1.180
1.251000,-0.1652,0.1095,1.1569,1.174
1.253000,-0.1510,0.1173,1.1364,1.152
1.256000,-0.1452,0.1237,1.1389,1.155
1.258000,-0.1290,0.1315,1.1178,1.133
1.261000,-0.1207,0.1339,1.1164,1.131
1.264000,-0.1114,0.1417,1.1032,1.118
1.265000,-0.1007,0.1481,1.0973,1.112
1.269000,-0.0924,0.1471,1.0890,1.103
1.271000,-0.0767,0.1637,1.0802,1.095
1.273000,-0.0665,0.1545,1.0763,1.089
1.275000,-0.0459,0.1677,1.0743,1.088
1.277000,-0.0337,0.1657,1.0577,1.071
1.281000,-0.0225,0.1701,1.0435,1.058
1.282000,-0.0132,0.1808,1.0259,1.042
1.285000,-0.0073,0.1789,1.0005,1.016
1.287000,0.0000,0.1711,0.9761,0.991
1.290000,0.0010,0.1745,0.9512,0.967
1.292000,0.0010,0.1813,0.9253,0.943
1.295000,-0.0010,0.1857,0.8954,0.915
1.297000,-0.0108,0.1799,0.8539,0.873
1.300000,-0.0093,0.1769,0.8392,0.858
1.303000,-0.0117,0.1882,0.8148,0.836
1.305000,-0.0191,0.1872,0.7820,0.804
1.307000,-0.0235,0.1887,0.7645,0.788
1.310000,-0.0313,0.1872,0.7444,0.768
1.312000,-0.0283,0.1960,0.7278,0.754
1.314000,-0.0323,0.1877,0.7205,0.745
1.317000,-0.0303,0.1745,0.7112,0.733
1.320000,-0.0327,0.1706,0.7156,0.736
1.322000,-0.0406,0.1686,0.7141,0.735
1.324000,-0.0474,0.1564,0.7112,0.730
1.327000,-0.0557,0.1667,0.7214,0.743
1.330000,-0.0660,0.1559,0.7190,0.739
1.332000,-0.0875,0.1613,0.7337,0.756
1.334000,-0.0938,0.1589,0.7625,0.785
1.336000,-0.0978,0.1647,0.7825,0.806
1.339000,-0.1095,0.1608,0.8006,0.824
1.341000,-0.1110,0.1642,0.8216,0.845
1.344000,-0.1139,0.1579,0.8490,0.871
1.347000,-0.1134,0.1505,0.8563,0.877
1.349000,-0.1080,0.1398,0.8818,0.899
1.351000,-0.1036,0.1388,0.9018,0.918
1.354000,-0.0973,0.1344,0.9204,0.935
1.356000,-0.0846,0.1227,0.9370,0.949
1.358000,-0.0762,0.1158,0.9394,0.950
