time,gFx,gFy,gFz,TgF
0.143000,0.1085,0.8045,0.6349,1.031
0.146000,0.0992,0.8148,0.6457,1.044
0.151000,0.1017,0.8177,0.6525,1.051
0.151000,0.1046,0.8236,0.6535,1.057
0.153000,0.1110,0.8295,0.6564,1.064
0.156000,0.1110,0.8309,0.6628,1.069
0.158000,0.1212,0.8339,0.6696,1.076
0.160000,0.1134,0.8246,0.6638,1.065
0.163000,0.1237,0.8265,0.6711,1.072
0.166000,0.1256,0.8246,0.6730,1.072
0.168000,0.1281,0.8158,0.6701,1.063
0.170000,0.1300,0.8207,0.6843,1.076
0.173000,0.1281,0.8270,0.6774,1.077
0.176000,0.1207,0.8246,0.6789,1.075
0.178000,0.1144,0.8280,0.6799,1.077
0.180000,0.1119,0.8309,0.6745,1.076
0.183000,0.1041,0.8314,0.6867,1.083
0.185000,0.1144,0.8270,0.6867,1.081
0.188000,0.1095,0.8221,0.6818,1.074
0.190000,0.0836,0.8221,0.6173,1.031
0.193000,0.0557,0.8290,0.5597,1.002
0.195000,0.0455,0.8246,0.5826,1.011
0.198000,0.0538,0.8197,0.6164,1.027
0.202000,0.0806,0.8119,0.6765,1.060
0.203000,0.0367,0.8148,0.6388,1.036
0.207000,0.0381,0.8192,0.6711,1.060
0.208000,0.0577,0.8280,0.7645,1.128
0.211000,0.0772,0.8109,0.7341,1.097
0.213000,0.0679,0.8207,0.6936,1.077
0.216000,0.0567,0.8197,0.6916,1.074
0.218000,0.0645,0.8192,0.7117,1.087
0.220000,0.0611,0.8255,0.7293,1.103
0.222000,0.0650,0.8383,0.7385,1.119
0.225000,0.0733,0.8358,0.7488,1.125
0.230000,0.0782,0.8373,0.7513,1.128
0.230000,0.0860,0.8466,0.7532,1.136
0.233000,0.0914,0.8612,0.7625,1.154
0.235000,0.0992,0.8656,0.7708,1.163
0.237000,0.1031,0.8705,0.7781,1.172
0.240000,0.1002,0.8798,0.7737,1.176
0.242000,0.1100,0.8862,0.7684,1.178
0.245000,0.1173,0.9008,0.7698,1.191
0.247000,0.1139,0.9077,0.7547,1.186
0.250000,0.1217,0.9262,0.7400,1.192
0.252000,0.1227,0.9409,0.7332,1.199
0.255000,0.1241,0.9521,0.7307,1.207
0.257000,0.1281,0.9658,0.7263,1.215
0.260000,0.1261,0.9859,0.7166,1.225
0.262000,0.1315,0.9952,0.7107,1.230
0.265000,0.1295,1.0142,0.7082,1.244
0.267000,0.1290,1.0255,0.6985,1.247
0.270000,0.1334,1.0333,0.7009,1.256
0.272000,0.1285,1.0460,0.6931,1.261
0.275000,0.1212,1.0685,0.6877,1.276
0.277000,0.1144,1.0822,0.6794,1.283
0.280000,0.1124,1.0919,0.6779,1.290
0.282000,0.1066,1.1086,0.6745,1.302
0.285000,0.0987,1.1261,0.6701,1.314
0.287000,0.0963,1.1320,0.6730,1.321
0.289000,0.0958,1.1462,0.6613,1.327
0.292000,0.0850,1.1569,0.6569,1.333
0.295000,0.0826,1.1731,0.6486,1.343
0.297000,0.0748,1.1765,0.6369,1.340
0.300000,0.0665,1.1946,0.6247,1.350
0.302000,0.0670,1.2039,0.6305,1.361
0.305000,0.0640,1.2097,0.6095,1.356
0.309000,0.0567,1.2307,0.5870,1.365
0.310000,0.0484,1.2376,0.5597,1.359
0.312000,0.0484,1.2351,0.5709,1.362
0.314000,0.0376,1.2337,0.5821,1.365
0.317000,0.0406,1.2293,0.5704,1.356
0.319000,0.0327,1.2141,0.5670,1.340
0.322000,0.0225,1.2058,0.5582,1.329
0.324000,0.0108,1.1936,0.5787,1.327
0.327000,0.0103,1.1755,0.5694,1.306
0.329000,0.0083,1.1560,0.5772,1.292
0.332000,-0.0010,1.1486,0.5865,1.290
0.342000,-0.0083,1.1335,0.6036,1.284
0.342000,-0.0215,1.1193,0.6110,1.275
0.342000,-0.0186,1.1130,0.6266,1.277
0.343000,-0.0215,1.1007,0.6222,1.265
0.344000,-0.0254,1.0875,0.6349,1.260
0.347000,-0.0200,1.0773,0.6281,1.247
0.349000,-0.0288,1.0743,0.6193,1.240
1.848000,0.0362,0.9727,0.5215,1.104
1.848000,0.0352,0.9649,0.5333,1.103
1.850000,0.0415,0.9595,0.5543,1.109
1.853000,0.0396,0.9497,0.5772,1.112
1.855000,0.0420,0.9590,0.5929,1.128
1.858000,0.0411,0.9502,0.5968,1.123
1.863000,0.0415,0.9536,0.6124,1.134
1.864000,0.0362,0.9487,0.6207,1.134
1.865000,0.0357,0.9561,0.6144,1.137
1.867000,0.0357,0.9473,0.6154,1.130
1.870000,0.0318,0.9512,0.6144,1.133
1.872000,0.0323,0.9507,0.6129,1.132
1.875000,0.0323,0.9517,0.6139,1.133
1.880000,0.0269,0.9526,0.6173,1.135
1.881000,0.0313,0.9531,0.6207,1.138
1.882000,0.0244,0.9546,0.6203,1.139
1.885000,0.0293,0.9546,0.6183,1.138
1.887000,0.0323,0.9590,0.6120,1.138
1.890000,0.0318,0.9580,0.6183,1.141
1.892000,0.0342,0.9629,0.6144,1.143
1.895000,0.0327,0.9707,0.6129,1.148
1.898000,0.0376,0.9658,0.6139,1.145
1.900000,0.0450,0.9644,0.6207,1.148
1.902000,0.0513,0.9678,0.6139,1.147
1.905000,0.0655,0.9634,0.6276,1.152
1.910000,0.0665,0.9649,0.6173,1.147
1.910000,0.0699,0.9712,0.6168,1.153
1.912000,0.0767,0.9644,0.6217,1.150
1.915000,0.0816,0.9595,0.6310,1.151
1.917000,0.0826,0.9644,0.6212,1.150
1.920000,0.0890,0.9565,0.6154,1.141
1.922000,0.0836,0.9463,0.6144,1.131
1.925000,0.0943,0.9438,0.6090,1.127
1.928000,0.0855,0.9404,0.6124,1.126
1.930000,0.0982,0.9414,0.6120,1.127
1.932000,0.0982,0.9350,0.6090,1.120
1.935000,0.1036,0.9248,0.6076,1.111
1.937000,0.1017,0.9238,0.6027,1.108
1.939000,0.1051,0.9238,0.5973,1.105
1.942000,0.1031,0.9160,0.6017,1.101
1.945000,0.1026,0.9135,0.5909,1.093
1.947000,0.1007,0.9165,0.5914,1.095
1.949000,0.1002,0.9179,0.5821,1.092
1.952000,0.1036,0.9121,0.5831,1.087
1.954000,0.0992,0.9223,0.5826,1.095
1.957000,0.0929,0.9209,0.5714,1.088
1.959000,0.0909,0.9262,0.5826,1.098
1.962000,0.0914,0.9321,0.5733,1.098
1.964000,0.0890,0.9306,0.5841,1.102
1.967000,0.0885,0.9389,0.5772,1.106
1.969000,0.0919,0.9404,0.5724,1.105
1.972000,0.0870,0.9492,0.5758,1.114
1.974000,0.0875,0.9414,0.5728,1.105
1.977000,0.0875,0.9482,0.5900,1.120
1.981000,0.0894,0.9473,0.5846,1.117
1.989000,0.0987,0.9521,0.5919,1.125
1.990000,0.0982,0.9502,0.5958,1.126
1.990000,0.1046,0.9561,0.5900,1.128
1.990000,0.1041,0.9561,0.5978,1.132
1.992000,0.1031,0.9585,0.5909,1.131
1.994000,0.1070,0.9575,0.5900,1.130
1.996000,0.1110,0.9600,0.5939,1.134
1.999000,0.1085,0.9570,0.5900,1.129
2.002000,0.1129,0.9605,0.5836,1.130
2.004000,0.1163,0.9453,0.6032,1.127
2.006000,0.1095,0.9531,0.5948,1.129
2.009000,0.1134,0.9517,0.5924,1.127
2.012000,0.1144,0.9487,0.5856,1.121
2.014000,0.1066,0.9448,0.5831,1.115
2.016000,0.1036,0.9438,0.5821,1.114
2.019000,0.1031,0.9375,0.5836,1.109
2.021000,0.0973,0.9282,0.5772,1.097
2.024000,0.0963,0.9253,0.5753,1.094
2.026000,0.1002,0.9228,0.5758,1.092
2.030000,0.0953,0.9077,0.5641,1.073
2.032000,0.0958,0.9062,0.5704,1.075
2.034000,0.0885,0.9033,0.5533,1.063
2.036000,0.0836,0.8964,0.5592,1.060
2.039000,0.0816,0.8984,0.5528,1.058
2.042000,0.0777,0.8998,0.5494,1.057
2.044000,0.0753,0.8994,0.5474,1.056
2.046000,0.0689,0.9086,0.5494,1.064
2.049000,0.0704,0.8979,0.5538,1.057
2.051000,0.0660,0.9013,0.5518,1.059
2.054000,0.0709,0.9033,0.5523,1.061
2.056000,0.0743,0.9116,0.5528,1.069
2.059000,0.0767,0.9150,0.5577,1.074
2.061000,0.0797,0.9184,0.5655,1.082
2.064000,0.0826,0.9321,0.5641,1.093
2.066000,0.0841,0.9306,0.5616,1.090
2.071000,0.0870,0.9316,0.5645,1.093
2.071000,0.0899,0.9350,0.5685,1.098
2.074000,0.0855,0.9326,0.5616,1.092
2.076000,0.0890,0.9438,0.5714,1.107
2.079000,0.0811,0.9468,0.5650,1.106
2.081000,0.0860,0.9433,0.5714,1.106
2.083000,0.0811,0.9360,0.5675,1.098
2.086000,0.0792,0.9341,0.5665,1.095
2.088000,0.0762,0.9262,0.5543,1.082
2.091000,0.0675,0.9326,0.5606,1.090
2.093000,0.0621,0.9272,0.5699,1.090
2.096000,0.0508,0.9248,0.5655,1.085
2.098000,0.0552,0.9096,0.5567,1.068
2.101000,0.0474,0.9145,0.5680,1.078
2.103000,0.0469,0.9077,0.5665,1.071
2.106000,0.0435,0.8974,0.5641,1.061
2.108000,0.0342,0.9033,0.5611,1.064
2.111000,0.0357,0.8915,0.5553,1.051
2.113000,0.0327,0.8813,0.5655,1.048
2.116000,0.0376,0.8852,0.5641,1.050
2.118000,0.0313,0.8803,0.5601,1.044
2.121000,0.0352,0.8759,0.5631,1.042
2.123000,0.0337,0.8734,0.5626,1.039
2.126000,0.0313,0.8744,0.5513,1.034
2.128000,0.0318,0.8695,0.5592,1.034
2.132000,0.0323,0.8734,0.5601,1.038
2.133000,0.0332,0.8656,0.5699,1.037
2.136000,0.0357,0.8588,0.5714,1.032
2.139000,0.0415,0.8676,0.5694,1.039
2.141000,0.0342,0.8563,0.5694,1.029
2.143000,0.0332,0.8666,0.5733,1.040
2.150000,0.0254,0.8627,0.5851,1.043
2.151000,0.0396,0.8529,0.5768,1.030
2.151000,0.0293,0.8549,0.5851,1.036
2.153000,0.0352,0.8495,0.5826,1.031
2.155000,0.0371,0.8495,0.5856,1.032
2.158000,0.0396,0.8490,0.5826,1.030
2.160000,0.0376,0.8500,0.5841,1.032
2.166000,0.0298,0.8456,0.5904,1.032
2.167000,0.0283,0.8397,0.5929,1.028
2.168000,0.0288,0.8329,0.5816,1.016
2.171000,0.0318,0.8309,0.5856,1.017
2.173000,0.0342,0.8202,0.5714,1.000
2.175000,0.0376,0.8124,0.5724,0.994
2.178000,0.0318,0.8114,0.5621,0.988
2.183000,0.0332,0.8153,0.5645,0.992
2.183000,0.0367,0.8114,0.5675,0.991
2.185000,0.0347,0.8045,0.5699,0.987
2.187000,0.0425,0.7977,0.5562,0.973
2.190000,0.0391,0.7918,0.5465,0.963
2.193000,0.0357,0.7996,0.5611,0.978
2.195000,0.0415,0.7864,0.5548,0.963
2.198000,0.0484,0.7762,0.5445,0.949
2.200000,0.0396,0.7737,0.5469,0.948
2.203000,0.0455,0.7596,0.5425,0.935
2.205000,0.0435,0.7596,0.5504,0.939
2.208000,0.0435,0.7478,0.5377,0.922
2.210000,0.0415,0.7420,0.5386,0.918
2.213000,0.0367,0.7400,0.5362,0.915
2.216000,0.0308,0.7283,0.5386,0.906
2.217000,0.0171,0.7205,0.5484,0.906
2.220000,0.0318,0.7097,0.5249,0.883
2.222000,0.0401,0.6941,0.5206,0.869
2.225000,0.0401,0.6804,0.5176,0.856
2.231000,0.0440,0.6730,0.5269,0.856
2.232000,0.0288,0.6652,0.5147,0.842
2.232000,0.0401,0.6452,0.5010,0.818
2.235000,0.0415,0.6437,0.4932,0.812
2.237000,0.0450,0.6398,0.4854,0.804
2.240000,0.0503,0.6393,0.4883,0.806
2.242000,0.0489,0.6349,0.4854,0.801
2.245000,0.0401,0.6359,0.4883,0.803
2.247000,0.0352,0.6339,0.4819,0.797
2.250000,0.0259,0.6432,0.4849,0.806
2.252000,0.0240,0.6393,0.4883,0.805
2.255000,0.0171,0.6437,0.4819,0.804
2.257000,0.0152,0.6408,0.4766,0.799
2.260000,0.0068,0.6511,0.4785,0.808
2.262000,0.0044,0.6462,0.4834,0.807
2.266000,0.0020,0.6408,0.4854,0.804
2.267000,-0.0029,0.6388,0.4863,0.803
2.270000,-0.0039,0.6501,0.4844,0.811
2.272000,-0.0068,0.6442,0.4937,0.812
2.274000,-0.0108,0.6408,0.4932,0.809
2.277000,-0.0191,0.6364,0.4966,0.807
2.282000,-0.0249,0.6359,0.4893,0.803
2.283000,-0.0240,0.6354,0.4932,0.805
2.284000,-0.0288,0.6276,0.4990,0.802
2.287000,-0.0362,0.6276,0.4966,0.801
2.290000,-0.0386,0.6222,0.4981,0.798
2.292000,-0.0411,0.6168,0.4888,0.788
2.295000,-0.0425,0.6149,0.4922,0.789
2.297000,-0.0464,0.6100,0.4902,0.784
2.299000,-0.0406,0.6056,0.4912,0.781
2.302000,-0.0420,0.6100,0.4883,0.782
2.304000,-0.0396,0.6056,0.4834,0.776
2.309000,-0.0376,0.6046,0.4907,0.780
2.309000,-0.0337,0.6105,0.4790,0.777
2.312000,-0.0293,0.6080,0.4839,0.778
2.314000,-0.0318,0.6159,0.4824,0.783
2.317000,-0.0283,0.6207,0.4795,0.785
2.319000,-0.0313,0.6300,0.4888,0.798
2.322000,-0.0323,0.6379,0.4810,0.800
2.324000,-0.0244,0.6511,0.4844,0.812
2.327000,-0.0259,0.6584,0.4966,0.825
2.330000,-0.0240,0.6760,0.4956,0.839
2.332000,-0.0171,0.6838,0.4981,0.846
2.334000,-0.0176,0.7048,0.4951,0.862
2.337000,-0.0127,0.7175,0.5054,0.878
2.339000,-0.0078,0.7346,0.4961,0.886
2.342000,-0.0064,0.7552,0.5142,0.914
2.344000,0.0078,0.7645,0.5162,0.922
2.347000,0.0044,0.7855,0.5201,0.942
2.349000,0.0108,0.8040,0.5230,0.959
2.352000,0.0191,0.8197,0.5220,0.972
2.354000,0.0288,0.8343,0.5220,0.985
2.356000,0.0371,0.8392,0.5103,0.983
2.359000,0.0508,0.8559,0.5142,1.000
2.361000,0.0577,0.8593,0.5279,1.010
2.365000,0.0694,0.8695,0.5181,1.015
2.366000,0.0743,0.8774,0.5225,1.024
2.369000,0.0846,0.8862,0.5293,1.036
2.371000,0.0978,0.8925,0.5298,1.043
2.374000,0.0997,0.8930,0.5201,1.038
2.376000,0.1100,0.9082,0.5254,1.055
2.379000,0.1095,0.9140,0.5352,1.065
2.382000,0.1129,0.9174,0.5230,1.062
2.384000,0.1217,0.9248,0.5201,1.068
2.387000,0.1222,0.9370,0.5323,1.085
2.391000,0.1207,0.9355,0.5357,1.085
2.392000,0.1202,0.9433,0.5377,1.092
2.394000,0.1237,0.9546,0.5372,1.102
2.397000,0.1207,0.9761,0.5523,1.128
2.401000,0.1193,0.9868,0.5469,1.135
2.401000,0.1188,1.0025,0.5606,1.155
2.404000,0.1207,1.0235,0.5772,1.181
2.406000,0.1119,1.0333,0.5802,1.190
2.411000,0.1119,1.0391,0.5919,1.201
2.411000,0.1105,1.0587,0.6017,1.223
2.413000,0.1119,1.0660,0.6110,1.234
2.417000,0.1100,1.0778,0.6115,1.244
2.419000,0.1070,1.0812,0.6134,1.248
2.421000,0.1149,1.0802,0.6183,1.250
2.423000,0.1119,1.0817,0.6227,1.253
2.426000,0.1022,1.0929,0.6237,1.262
2.428000,0.1061,1.0919,0.6168,1.259
2.431000,0.1095,1.0826,0.6339,1.259
2.433000,0.1114,1.0866,0.6222,1.257
2.436000,0.1036,1.0792,0.6276,1.253
2.438000,0.1022,1.0768,0.6315,1.252
2.441000,0.1026,1.0797,0.6393,1.259
2.443000,0.1041,1.0743,0.6315,1.251
2.446000,0.0958,1.0738,0.6359,1.252
2.448000,0.0968,1.0782,0.6476,1.262
2.450000,0.0909,1.0846,0.6335,1.259
2.454000,0.0860,1.0905,0.6437,1.269
2.456000,0.0797,1.0900,0.6398,1.266
2.458000,0.0767,1.0846,0.6437,1.264
2.461000,0.0709,1.0949,0.6437,1.272
2.463000,0.0665,1.1066,0.6442,1.282
2.465000,0.0596,1.1007,0.6555,1.282
2.470000,0.0567,1.1144,0.6501,1.291
2.472000,0.0528,1.1237,0.6511,1.300
2.473000,0.0533,1.1217,0.6599,1.303
2.475000,0.0489,1.1271,0.6555,1.305
2.478000,0.0464,1.1305,0.6564,1.308
2.481000,0.0494,1.1364,0.6589,1.315
2.483000,0.0479,1.1442,0.6476,1.316
2.486000,0.0469,1.1506,0.6471,1.321
2.488000,0.0508,1.1472,0.6467,1.318
2.490000,0.0469,1.1496,0.6467,1.320
2.493000,0.0557,1.1462,0.6398,1.314
2.495000,0.0523,1.1511,0.6374,1.317
2.498000,0.0543,1.1403,0.6403,1.309
2.500000,0.0562,1.1442,0.6256,1.305
2.503000,0.0577,1.1408,0.6271,1.303
2.505000,0.0513,1.1345,0.6139,1.291
2.508000,0.0547,1.1310,0.6178,1.290
2.510000,0.0528,1.1271,0.6076,1.282
2.513000,0.0562,1.1222,0.6056,1.276
2.515000,0.0562,1.1203,0.5929,1.269
2.518000,0.0479,1.1213,0.5900,1.268
2.520000,0.0499,1.1227,0.5900,1.269
2.523000,0.0445,1.1232,0.5909,1.270
2.525000,0.0445,1.1237,0.5904,1.270
2.528000,0.0391,1.1369,0.5836,1.279
2.530000,0.0264,1.1413,0.5812,1.281
2.533000,0.0308,1.1496,0.5821,1.289
2.535000,0.0244,1.1560,0.5865,1.296
2.538000,0.0283,1.1760,0.5870,1.315
2.540000,0.0303,1.1838,0.6027,1.329
2.542000,0.0235,1.2029,0.6036,1.346
2.545000,0.0293,1.2083,0.6036,1.351
2.550000,0.0215,1.2234,0.6017,1.364
2.551000,0.0225,1.2303,0.5997,1.369
2.553000,0.0191,1.2405,0.6007,1.378
2.555000,0.0152,1.2430,0.5958,1.378
2.557000,0.0064,1.2356,0.5895,1.369
2.560000,0.0073,1.2312,0.5812,1.362
2.562000,0.0015,1.2229,0.5719,1.350
2.565000,-0.0137,1.2229,0.5518,1.342
2.568000,-0.0205,1.2141,0.5435,1.330
2.570000,-0.0279,1.1990,0.5450,1.317
2.573000,-0.0445,1.1921,0.5210,1.302
2.575000,-0.0508,1.1843,0.5279,1.298
2.577000,-0.0645,1.1643,0.5127,1.274
2.580000,-0.0762,1.1613,0.5015,1.267
2.582000,-0.0855,1.1574,0.4986,1.263
2.585000,-0.1036,1.1613,0.4898,1.265
2.587000,-0.1070,1.1565,0.4858,1.259
2.590000,-0.1095,1.1755,0.4868,1.277
2.592000,-0.1256,1.1819,0.4858,1.284
2.595000,-0.1295,1.2000,0.4790,1.299
2.597000,-0.1290,1.2229,0.4697,1.316
2.600000,-0.1354,1.2488,0.4751,1.343
2.602000,-0.1373,1.2723,0.4639,1.361
2.605000,-0.1329,1.2923,0.4673,1.381
2.607000,-0.1290,1.3168,0.4546,1.399
2.609000,-0.1271,1.3397,0.4516,1.420
2.612000,-0.1188,1.3510,0.4502,1.429
2.614000,-0.1134,1.3700,0.4467,1.446
2.617000,-0.1217,1.3779,0.4326,1.449
2.620000,-0.1066,1.3832,0.4282,1.452
2.622000,-0.1046,1.3828,0.4238,1.450
2.624000,-0.1017,1.3862,0.4111,1.449
2.629000,-0.1007,1.3769,0.4008,1.438
2.631000,-0.1046,1.3696,0.3944,1.429
2.633000,-0.1046,1.3613,0.3812,1.417
2.634000,-0.1070,1.3422,0.3671,1.396
2.637000,-0.1124,1.3197,0.3573,1.372
2.639000,-0.1154,1.2972,0.3553,1.350
2.642000,-0.1285,1.2738,0.3358,1.324
2.644000,-0.1295,1.2420,0.3314,1.292
2.647000,-0.1359,1.2107,0.3182,1.259
2.649000,-0.1505,1.1814,0.3114,1.231
2.651000,-0.1520,1.1569,0.3197,1.210
2.654000,-0.1642,1.1296,0.3128,1.184
2.656000,-0.1701,1.1076,0.3035,1.161
2.659000,-0.1769,1.0939,0.3035,1.149
2.661000,-0.1818,1.0797,0.3021,1.136
2.664000,-0.1823,1.0577,0.3050,1.116
2.667000,-0.1892,1.0499,0.3011,1.108
2.669000,-0.1852,1.0426,0.2982,1.100
2.672000,-0.1940,1.0357,0.3001,1.096
2.674000,-0.1916,1.0303,0.2972,1.089
2.677000,-0.1970,1.0343,0.3006,1.095
2.680000,-0.1984,1.0338,0.3070,1.096
2.682000,-0.2024,1.0313,0.3001,1.093
2.689000,-0.2058,1.0313,0.3065,1.095
2.690000,-0.2043,1.0406,0.3118,1.105
2.690000,-0.2102,1.0440,0.3202,1.112
2.691000,-0.2068,1.0489,0.3094,1.113
2.694000,-0.2053,1.0391,0.3241,1.108
2.696000,-0.2053,1.0401,0.3211,1.108
2.699000,-0.1999,1.0343,0.3187,1.101
2.701000,-0.1945,1.0396,0.3182,1.105
2.704000,-0.1896,1.0333,0.3265,1.100
2.706000,-0.1931,1.0269,0.3216,1.093
2.711000,-0.1877,1.0215,0.3236,1.088
2.711000,-0.1823,1.0128,0.3172,1.077
2.714000,-0.1818,1.0162,0.3206,1.081
2.717000,-0.1745,1.0020,0.3216,1.067
2.719000,-0.1706,0.9991,0.3245,1.064
2.721000,-0.1716,0.9986,0.3216,1.063
2.724000,-0.1691,1.0035,0.3280,1.069
2.726000,-0.1677,0.9932,0.3172,1.056
2.729000,-0.1662,0.9932,0.3192,1.056
2.731000,-0.1623,0.9859,0.3143,1.047
2.734000,-0.1662,0.9824,0.3162,1.045
2.736000,-0.1642,0.9849,0.3294,1.051
2.738000,-0.1657,0.9854,0.3118,1.047
2.741000,-0.1618,0.9761,0.3099,1.037
2.743000,-0.1701,0.9761,0.3226,1.042
2.746000,-0.1667,0.9688,0.3128,1.032
2.748000,-0.1740,0.9644,0.3094,1.028
2.751000,-0.1706,0.9556,0.3202,1.022
2.753000,-0.1696,0.9385,0.3260,1.008
2.756000,-0.1789,0.9292,0.3138,0.997
2.758000,-0.1794,0.9160,0.3221,0.987
2.761000,-0.1808,0.8984,0.3226,0.972
2.763000,-0.1764,0.8754,0.3206,0.949
2.766000,-0.1804,0.8671,0.3270,0.944
2.768000,-0.1808,0.8490,0.3236,0.926
2.771000,-0.1760,0.8246,0.3177,0.901
2.773000,-0.1745,0.8031,0.3138,0.880
2.776000,-0.1769,0.7918,0.3182,0.872
2.778000,-0.1818,0.7679,0.3079,0.847
2.781000,-0.1740,0.7493,0.3197,0.833
2.783000,-0.1730,0.7356,0.3045,0.815
2.786000,-0.1760,0.7141,0.3021,0.795
2.791000,-0.1677,0.6960,0.3045,0.778
2.791000,-0.1633,0.6726,0.2982,0.754
2.793000,-0.1647,0.6603,0.2923,0.741
2.796000,-0.1633,0.6423,0.2889,0.723
2.798000,-0.1564,0.6300,0.2830,0.708
2.801000,-0.1549,0.6144,0.2771,0.692
2.803000,-0.1613,0.6076,0.2796,0.688
2.806000,-0.1613,0.5904,0.2659,0.667
2.808000,-0.1535,0.5743,0.2669,0.652
2.811000,-0.1623,0.5592,0.2566,0.636
2.813000,-0.1481,0.5509,0.2542,0.624
2.815000,-0.1520,0.5342,0.2551,0.611
2.818000,-0.1510,0.5303,0.2424,0.602
2.820000,-0.1408,0.5298,0.2410,0.599
2.823000,-0.1461,0.5137,0.2527,0.591
2.825000,-0.1442,0.5157,0.2468,0.590
2.828000,-0.1378,0.5113,0.2331,0.579
2.830000,-0.1305,0.5103,0.2243,0.572
2.833000,-0.1325,0.5147,0.2224,0.576
2.839000,-0.1207,0.5137,0.2248,0.574
2.839000,-0.1251,0.5166,0.2180,0.575
2.840000,-0.1173,0.5293,0.2160,0.584
2.844000,-0.1090,0.5269,0.2243,0.583
2.845000,-0.1090,0.5313,0.2190,0.585
2.847000,-0.0948,0.5450,0.2195,0.595
2.850000,-0.1007,0.5548,0.2180,0.605
2.853000,-0.0909,0.5704,0.2180,0.617
2.855000,-0.0772,0.5860,0.2253,0.633
2.858000,-0.0802,0.5904,0.2239,0.637
2.860000,-0.0728,0.6090,0.2204,0.652
2.863000,-0.0621,0.6178,0.2170,0.658
2.865000,-0.0660,0.6369,0.2195,0.677
2.870000,-0.0547,0.6496,0.2361,0.693
2.870000,-0.0459,0.6745,0.2385,0.717
2.875000,-0.0386,0.6897,0.2512,0.735
2.875000,-0.0323,0.7068,0.2591,0.753
2.878000,-0.0303,0.7253,0.2693,0.774
2.880000,-0.0249,0.7517,0.2869,0.805
2.882000,-0.0205,0.7708,0.3055,0.829
2.885000,-0.0210,0.8001,0.3143,0.860
2.887000,-0.0142,0.8182,0.3250,0.881
2.890000,-0.0064,0.8495,0.3451,0.917
2.892000,-0.0039,0.8676,0.3632,0.941
2.895000,0.0000,0.9013,0.3690,0.974
2.897000,-0.0024,0.9228,0.3998,1.006
2.900000,0.0108,0.9502,0.4057,1.033
2.902000,0.0147,0.9732,0.4194,1.060
2.905000,0.0288,0.9966,0.4160,1.080
2.907000,0.0323,1.0181,0.4492,1.113
2.910000,0.0503,1.0401,0.4463,1.133
2.912000,0.0626,1.0572,0.4560,1.153
2.915000,0.0792,1.0675,0.4541,1.163
